77 102 ==> 98 #SUP: 1959 #CONF: 0.9098931723176963
77 98 ==> 102 #SUP: 1959 #CONF: 0.9924012158054711
77 ==> 98 102 #SUP: 1959 #CONF: 0.9035977859778598
77 102 ==> 100 #SUP: 1868 #CONF: 0.8676265675801208
77 100 ==> 102 #SUP: 1868 #CONF: 0.9941458222458754
77 ==> 100 102 #SUP: 1868 #CONF: 0.8616236162361623
78 98 ==> 92 #SUP: 1891 #CONF: 0.7889027951606175
78 92 ==> 98 #SUP: 1891 #CONF: 0.9492971887550201
78 ==> 92 98 #SUP: 1891 #CONF: 0.7253548139624089
78 100 ==> 92 #SUP: 1740 #CONF: 0.7873303167420814
78 92 ==> 100 #SUP: 1740 #CONF: 0.8734939759036144
78 ==> 92 100 #SUP: 1740 #CONF: 0.667433831990794
78 102 ==> 92 #SUP: 1987 #CONF: 0.7665895061728395
78 92 ==> 102 #SUP: 1987 #CONF: 0.9974899598393574
78 ==> 92 102 #SUP: 1987 #CONF: 0.7621787495205217
78 100 ==> 98 #SUP: 2073 #CONF: 0.9380090497737557
78 98 ==> 100 #SUP: 2073 #CONF: 0.8648310387984981
78 ==> 98 100 #SUP: 2073 #CONF: 0.7951668584579977
78 102 ==> 98 #SUP: 2382 #CONF: 0.9189814814814815
78 98 ==> 102 #SUP: 2382 #CONF: 0.9937421777221527
78 ==> 98 102 #SUP: 2382 #CONF: 0.9136939010356732
78 102 ==> 100 #SUP: 2198 #CONF: 0.8479938271604939
78 100 ==> 102 #SUP: 2198 #CONF: 0.9945701357466064
78 ==> 100 102 #SUP: 2198 #CONF: 0.8431146912159571
79 98 ==> 92 #SUP: 1735 #CONF: 0.9074267782426778
79 92 ==> 98 #SUP: 1735 #CONF: 0.9501642935377875
79 ==> 92 98 #SUP: 1735 #CONF: 0.8631840796019901
79 100 ==> 92 #SUP: 1671 #CONF: 0.9101307189542484
79 92 ==> 100 #SUP: 1671 #CONF: 0.9151150054764513
79 ==> 92 100 #SUP: 1671 #CONF: 0.8313432835820895
79 102 ==> 92 #SUP: 1823 #CONF: 0.9087736789631107
79 92 ==> 102 #SUP: 1823 #CONF: 0.9983570646221248
79 ==> 92 102 #SUP: 1823 #CONF: 0.9069651741293532
79 100 ==> 98 #SUP: 1784 #CONF: 0.971677559912854
79 98 ==> 100 #SUP: 1784 #CONF: 0.9330543933054394
79 ==> 98 100 #SUP: 1784 #CONF: 0.8875621890547264
79 102 ==> 98 #SUP: 1908 #CONF: 0.9511465603190429
79 98 ==> 102 #SUP: 1908 #CONF: 0.997907949790795
79 ==> 98 102 #SUP: 1908 #CONF: 0.9492537313432836
79 102 ==> 100 #SUP: 1834 #CONF: 0.9142572283150548
79 100 ==> 102 #SUP: 1834 #CONF: 0.9989106753812637
79 ==> 100 102 #SUP: 1834 #CONF: 0.9124378109452737
80 98 ==> 92 #SUP: 1676 #CONF: 0.8981779206859593
80 92 ==> 98 #SUP: 1676 #CONF: 0.9394618834080718
80 ==> 92 98 #SUP: 1676 #CONF: 0.8292924294903513
80 100 ==> 92 #SUP: 1654 #CONF: 0.8911637931034483
80 92 ==> 100 #SUP: 1654 #CONF: 0.9271300448430493
80 ==> 92 100 #SUP: 1654 #CONF: 0.8184067293419099
80 102 ==> 92 #SUP: 1784 #CONF: 0.8831683168316832
80 92 ==> 102 #SUP: 1784 #CONF: 1.0
80 ==> 92 102 #SUP: 1784 #CONF: 0.8827313211281543
80 100 ==> 98 #SUP: 1717 #CONF: 0.9251077586206896
80 98 ==> 100 #SUP: 1717 #CONF: 0.920150053590568
80 ==> 98 100 #SUP: 1717 #CONF: 0.8495794161306284
80 102 ==> 98 #SUP: 1865 #CONF: 0.9232673267326733
80 98 ==> 102 #SUP: 1865 #CONF: 0.9994640943193998
80 ==> 98 102 #SUP: 1865 #CONF: 0.9228104898565067
80 102 ==> 100 #SUP: 1855 #CONF: 0.9183168316831684
80 100 ==> 102 #SUP: 1855 #CONF: 0.9994612068965517
80 ==> 100 102 #SUP: 1855 #CONF: 0.9178624443344878
81 102 ==> 98 #SUP: 1901 #CONF: 0.9152623976889744
81 98 ==> 102 #SUP: 1901 #CONF: 0.9942468619246861
81 ==> 98 102 #SUP: 1901 #CONF: 0.9104406130268199
81 102 ==> 100 #SUP: 1753 #CONF: 0.8440057775637939
81 100 ==> 102 #SUP: 1753 #CONF: 0.9943278502552467
81 ==> 100 102 #SUP: 1753 #CONF: 0.8395593869731801
82 102 ==> 98 #SUP: 1820 #CONF: 0.8708133971291866
82 98 ==> 102 #SUP: 1820 #CONF: 0.989668297988037
82 ==> 98 102 #SUP: 1820 #CONF: 0.8625592417061612
92 98 ==> 86 #SUP: 3550 #CONF: 0.5663688576898532
86 98 ==> 92 #SUP: 3550 #CONF: 0.8286647992530346
86 92 ==> 98 #SUP: 3550 #CONF: 0.9310254392866509
92 ==> 86 98 #SUP: 3550 #CONF: 0.5274104887832417
86 ==> 92 98 #SUP: 3550 #CONF: 0.7525969896120416
92 100 ==> 86 #SUP: 3363 #CONF: 0.5705802511028164
86 100 ==> 92 #SUP: 3363 #CONF: 0.8268994344725842
86 92 ==> 100 #SUP: 3363 #CONF: 0.8819826907946499
86 ==> 92 100 #SUP: 3363 #CONF: 0.7129531481874073
92 102 ==> 86 #SUP: 3804 #CONF: 0.5662399523667758
86 102 ==> 92 #SUP: 3804 #CONF: 0.8100511073253833
86 92 ==> 102 #SUP: 3804 #CONF: 0.997639653815893
92 ==> 86 102 #SUP: 3804 #CONF: 0.5651463378398455
86 ==> 92 102 #SUP: 3804 #CONF: 0.8064447742209031
98 100 ==> 86 #SUP: 3794 #CONF: 0.5714716071697545
86 100 ==> 98 #SUP: 3794 #CONF: 0.9328743545611016
86 98 ==> 100 #SUP: 3794 #CONF: 0.8856209150326797
100 ==> 86 98 #SUP: 3794 #CONF: 0.5370134465675866
86 ==> 98 100 #SUP: 3794 #CONF: 0.8043247827008692
98 102 ==> 86 #SUP: 4264 #CONF: 0.5689885241526554
86 102 ==> 98 #SUP: 4264 #CONF: 0.9080068143100511
86 98 ==> 102 #SUP: 4264 #CONF: 0.9953314659197012
102 ==> 86 98 #SUP: 4264 #CONF: 0.5204442817038936
98 ==> 86 102 #SUP: 4264 #CONF: 0.56634347190862
86 ==> 98 102 #SUP: 4264 #CONF: 0.9039643841424634
100 102 ==> 86 #SUP: 4052 #CONF: 0.5755681818181818
86 102 ==> 100 #SUP: 4052 #CONF: 0.862862010221465
86 100 ==> 102 #SUP: 4052 #CONF: 0.9963117777231374
100 ==> 86 102 #SUP: 4052 #CONF: 0.5735314932767162
86 ==> 100 102 #SUP: 4052 #CONF: 0.8590205639177443
98 100 ==> 92 #SUP: 5582 #CONF: 0.8407892754932972
92 100 ==> 98 #SUP: 5582 #CONF: 0.9470648116728877
92 98 ==> 100 #SUP: 5582 #CONF: 0.8905552010210593
100 ==> 92 98 #SUP: 5582 #CONF: 0.7900920028308563
98 ==> 92 100 #SUP: 5582 #CONF: 0.7413999203081418
92 ==> 98 100 #SUP: 5582 #CONF: 0.8292972812360719
98 102 ==> 92 #SUP: 6255 #CONF: 0.8346677341873499
92 102 ==> 98 #SUP: 6255 #CONF: 0.9310806787734445
92 98 ==> 102 #SUP: 6255 #CONF: 0.9979259731971921
102 ==> 92 98 #SUP: 6255 #CONF: 0.7634566093006225
98 ==> 92 102 #SUP: 6255 #CONF: 0.8307876211980343
92 ==> 98 102 #SUP: 6255 #CONF: 0.929282424602585
98 92021 ==> 92 #SUP: 1963 #CONF: 0.8739982190560998
92 92021 ==> 98 #SUP: 1963 #CONF: 0.9387852702056433
92021 ==> 92 98 #SUP: 1963 #CONF: 0.8114923522116577
100 102 ==> 92 #SUP: 5884 #CONF: 0.8357954545454546
92 102 ==> 100 #SUP: 5884 #CONF: 0.8758559094968741
92 100 ==> 102 #SUP: 5884 #CONF: 0.99830335934849
102 ==> 92 100 #SUP: 5884 #CONF: 0.7181740510191627
100 ==> 92 102 #SUP: 5884 #CONF: 0.8328379334748761
92 ==> 100 102 #SUP: 5884 #CONF: 0.8741643143663645
100 92021 ==> 92 #SUP: 1684 #CONF: 0.8729911871435977
92 92021 ==> 100 #SUP: 1684 #CONF: 0.8053562888570062
92021 ==> 92 100 #SUP: 1684 #CONF: 0.6961554361306325
102 92020 ==> 92 #SUP: 1655 #CONF: 0.8168805528134254
92 92020 ==> 102 #SUP: 1655 #CONF: 0.9957882069795427
92020 ==> 92 102 #SUP: 1655 #CONF: 0.8120706575073602
102 92021 ==> 92 #SUP: 2087 #CONF: 0.8677754677754678
92 92021 ==> 102 #SUP: 2087 #CONF: 0.9980870396939263
92021 ==> 92 102 #SUP: 2087 #CONF: 0.8627532038032245
100 102 ==> 98 #SUP: 6614 #CONF: 0.9394886363636363
98 102 ==> 100 #SUP: 6614 #CONF: 0.8825727248465439
98 100 ==> 102 #SUP: 6614 #CONF: 0.996234372646483
102 ==> 98 100 #SUP: 6614 #CONF: 0.8072745026241914
100 ==> 98 102 #SUP: 6614 #CONF: 0.9361641896673744
98 ==> 100 102 #SUP: 6614 #CONF: 0.878469916323549
100 92020 ==> 98 #SUP: 1680 #CONF: 0.9507640067911715
98 92020 ==> 100 #SUP: 1680 #CONF: 0.8964781216648879
92020 ==> 98 100 #SUP: 1680 #CONF: 0.8243375858684985
100 92021 ==> 98 #SUP: 1848 #CONF: 0.9580093312597201
98 92021 ==> 100 #SUP: 1848 #CONF: 0.8227960819234195
92021 ==> 98 100 #SUP: 1848 #CONF: 0.763952046300124
102 92020 ==> 98 #SUP: 1863 #CONF: 0.9195459032576505
98 92020 ==> 102 #SUP: 1863 #CONF: 0.9941302027748132
92020 ==> 98 102 #SUP: 1863 #CONF: 0.9141315014720314
102 92021 ==> 98 #SUP: 2232 #CONF: 0.9280665280665281
98 92021 ==> 102 #SUP: 2232 #CONF: 0.993766696349065
92021 ==> 98 102 #SUP: 2232 #CONF: 0.9226953286482017
102 92020 ==> 100 #SUP: 1757 #CONF: 0.8672260612043435
100 92020 ==> 102 #SUP: 1757 #CONF: 0.9943406904357668
92020 ==> 100 102 #SUP: 1757 #CONF: 0.8621197252208047
102 92021 ==> 100 #SUP: 1922 #CONF: 0.7991683991683992
100 92021 ==> 102 #SUP: 1922 #CONF: 0.9963711767755313
92021 ==> 100 102 #SUP: 1922 #CONF: 0.7945431996692849
49 98 100 ==> 92 #SUP: 1657 #CONF: 0.9205555555555556
49 92 100 ==> 98 #SUP: 1657 #CONF: 0.9512055109070034
49 92 98 ==> 100 #SUP: 1657 #CONF: 0.9372171945701357
49 100 ==> 92 98 #SUP: 1657 #CONF: 0.8702731092436975
49 98 ==> 92 100 #SUP: 1657 #CONF: 0.8607792207792208
49 92 ==> 98 100 #SUP: 1657 #CONF: 0.8884718498659517
49 ==> 92 98 100 #SUP: 1657 #CONF: 0.811062163485071
49 98 102 ==> 92 #SUP: 1768 #CONF: 0.9184415584415584
49 92 102 ==> 98 #SUP: 1768 #CONF: 0.9479892761394102
49 92 98 ==> 102 #SUP: 1768 #CONF: 1.0
49 102 ==> 92 98 #SUP: 1768 #CONF: 0.8653940283896231
49 98 ==> 92 102 #SUP: 1768 #CONF: 0.9184415584415584
49 92 ==> 98 102 #SUP: 1768 #CONF: 0.9479892761394102
49 ==> 92 98 102 #SUP: 1768 #CONF: 0.8653940283896231
49 100 102 ==> 92 #SUP: 1742 #CONF: 0.9149159663865546
49 92 102 ==> 100 #SUP: 1742 #CONF: 0.9340482573726542
49 92 100 ==> 102 #SUP: 1742 #CONF: 1.0
49 102 ==> 92 100 #SUP: 1742 #CONF: 0.8526676456191875
49 100 ==> 92 102 #SUP: 1742 #CONF: 0.9149159663865546
49 92 ==> 100 102 #SUP: 1742 #CONF: 0.9340482573726542
49 ==> 92 100 102 #SUP: 1742 #CONF: 0.8526676456191875
49 100 102 ==> 98 #SUP: 1800 #CONF: 0.9453781512605042
49 98 102 ==> 100 #SUP: 1800 #CONF: 0.935064935064935
49 98 100 ==> 102 #SUP: 1800 #CONF: 1.0
49 102 ==> 98 100 #SUP: 1800 #CONF: 0.8810572687224669
49 100 ==> 98 102 #SUP: 1800 #CONF: 0.9453781512605042
49 98 ==> 100 102 #SUP: 1800 #CONF: 0.935064935064935
49 ==> 98 100 102 #SUP: 1800 #CONF: 0.8810572687224669
50 98 102 ==> 92 #SUP: 1681 #CONF: 0.8696326952922918
50 92 102 ==> 98 #SUP: 1681 #CONF: 0.9422645739910314
50 92 98 ==> 102 #SUP: 1681 #CONF: 1.0
50 102 ==> 92 98 #SUP: 1681 #CONF: 0.8152279340446169
50 98 ==> 92 102 #SUP: 1681 #CONF: 0.8696326952922918
50 92 ==> 98 102 #SUP: 1681 #CONF: 0.9422645739910314
50 ==> 92 98 102 #SUP: 1681 #CONF: 0.8152279340446169
50 100 102 ==> 98 #SUP: 1790 #CONF: 0.9485956544780074
50 98 102 ==> 100 #SUP: 1790 #CONF: 0.926021727884118
50 98 100 ==> 102 #SUP: 1790 #CONF: 1.0
50 102 ==> 98 100 #SUP: 1790 #CONF: 0.8680892337536372
50 100 ==> 98 102 #SUP: 1790 #CONF: 0.9485956544780074
50 98 ==> 100 102 #SUP: 1790 #CONF: 0.926021727884118
50 ==> 98 100 102 #SUP: 1790 #CONF: 0.8680892337536372
60 98 100 ==> 92 #SUP: 1809 #CONF: 0.8577524893314367
60 92 100 ==> 98 #SUP: 1809 #CONF: 0.9541139240506329
60 92 98 ==> 100 #SUP: 1809 #CONF: 0.9145601617795753
60 100 ==> 92 98 #SUP: 1809 #CONF: 0.8101209135691895
60 98 ==> 92 100 #SUP: 1809 #CONF: 0.7841352405721717
60 92 ==> 98 100 #SUP: 1809 #CONF: 0.8643096034400383
60 ==> 92 98 100 #SUP: 1809 #CONF: 0.7250501002004008
60 98 102 ==> 92 #SUP: 1978 #CONF: 0.8573905504984829
60 92 102 ==> 98 #SUP: 1978 #CONF: 0.945054945054945
60 92 98 ==> 102 #SUP: 1978 #CONF: 1.0
60 102 ==> 92 98 #SUP: 1978 #CONF: 0.7927855711422845
60 98 ==> 92 102 #SUP: 1978 #CONF: 0.8573905504984829
60 92 ==> 98 102 #SUP: 1978 #CONF: 0.945054945054945
60 ==> 92 98 102 #SUP: 1978 #CONF: 0.7927855711422845
60 100 102 ==> 92 #SUP: 1896 #CONF: 0.8490819525302284
60 92 102 ==> 100 #SUP: 1896 #CONF: 0.9058767319636885
60 92 100 ==> 102 #SUP: 1896 #CONF: 1.0
60 102 ==> 92 100 #SUP: 1896 #CONF: 0.7599198396793587
60 100 ==> 92 102 #SUP: 1896 #CONF: 0.8490819525302284
60 92 ==> 100 102 #SUP: 1896 #CONF: 0.9058767319636885
60 ==> 92 100 102 #SUP: 1896 #CONF: 0.7599198396793587
60 100 102 ==> 98 #SUP: 2109 #CONF: 0.9444693237796686
60 98 102 ==> 100 #SUP: 2109 #CONF: 0.9141742522756827
60 98 100 ==> 102 #SUP: 2109 #CONF: 1.0
60 102 ==> 98 100 #SUP: 2109 #CONF: 0.8452905811623247
60 100 ==> 98 102 #SUP: 2109 #CONF: 0.9444693237796686
60 98 ==> 100 102 #SUP: 2109 #CONF: 0.9141742522756827
60 ==> 98 100 102 #SUP: 2109 #CONF: 0.8452905811623247
77 100 102 ==> 98 #SUP: 1734 #CONF: 0.9282655246252677
77 98 102 ==> 100 #SUP: 1734 #CONF: 0.885145482388974
77 98 100 ==> 102 #SUP: 1734 #CONF: 0.9936962750716333
77 102 ==> 98 100 #SUP: 1734 #CONF: 0.805387830933581
77 100 ==> 98 102 #SUP: 1734 #CONF: 0.9228312932410857
77 98 ==> 100 102 #SUP: 1734 #CONF: 0.878419452887538
77 ==> 98 100 102 #SUP: 1734 #CONF: 0.7998154981549815
78 98 100 ==> 92 #SUP: 1659 #CONF: 0.8002894356005789
78 92 100 ==> 98 #SUP: 1659 #CONF: 0.9534482758620689
78 92 98 ==> 100 #SUP: 1659 #CONF: 0.8773135906927552
78 100 ==> 92 98 #SUP: 1659 #CONF: 0.7506787330316742
78 98 ==> 92 100 #SUP: 1659 #CONF: 0.6921151439299124
78 92 ==> 98 100 #SUP: 1659 #CONF: 0.8328313253012049
78 ==> 92 98 100 #SUP: 1659 #CONF: 0.6363636363636364
78 98 102 ==> 92 #SUP: 1886 #CONF: 0.7917716204869857
78 92 102 ==> 98 #SUP: 1886 #CONF: 0.949169602415702
78 92 98 ==> 102 #SUP: 1886 #CONF: 0.997355896351137
78 102 ==> 92 98 #SUP: 1886 #CONF: 0.7276234567901234
78 98 ==> 92 102 #SUP: 1886 #CONF: 0.786816854401335
78 92 ==> 98 102 #SUP: 1886 #CONF: 0.9467871485943775
78 ==> 92 98 102 #SUP: 1886 #CONF: 0.7234369006520905
78 100 102 ==> 92 #SUP: 1736 #CONF: 0.7898089171974523
78 92 102 ==> 100 #SUP: 1736 #CONF: 0.8736789129340715
78 92 100 ==> 102 #SUP: 1736 #CONF: 0.9977011494252873
78 102 ==> 92 100 #SUP: 1736 #CONF: 0.6697530864197531
78 100 ==> 92 102 #SUP: 1736 #CONF: 0.7855203619909502
78 92 ==> 100 102 #SUP: 1736 #CONF: 0.8714859437751004
78 ==> 92 100 102 #SUP: 1736 #CONF: 0.6658995013425393
78 100 102 ==> 98 #SUP: 2061 #CONF: 0.9376706096451319
78 98 102 ==> 100 #SUP: 2061 #CONF: 0.8652392947103275
78 98 100 ==> 102 #SUP: 2061 #CONF: 0.9942112879884226
78 102 ==> 98 100 #SUP: 2061 #CONF: 0.7951388888888888
78 100 ==> 98 102 #SUP: 2061 #CONF: 0.932579185520362
78 98 ==> 100 102 #SUP: 2061 #CONF: 0.8598247809762203
78 ==> 98 100 102 #SUP: 2061 #CONF: 0.7905638665132336
79 98 102 ==> 92 #SUP: 1732 #CONF: 0.9077568134171907
79 92 102 ==> 98 #SUP: 1732 #CONF: 0.950082281952825
79 92 98 ==> 102 #SUP: 1732 #CONF: 0.9982708933717579
79 102 ==> 92 98 #SUP: 1732 #CONF: 0.8634097706879362
79 98 ==> 92 102 #SUP: 1732 #CONF: 0.9058577405857741
79 92 ==> 98 102 #SUP: 1732 #CONF: 0.9485213581599123
79 ==> 92 98 102 #SUP: 1732 #CONF: 0.8616915422885573
79 100 102 ==> 92 #SUP: 1669 #CONF: 0.9100327153762269
79 92 102 ==> 100 #SUP: 1669 #CONF: 0.9155238617663193
79 92 100 ==> 102 #SUP: 1669 #CONF: 0.9988031119090365
79 102 ==> 92 100 #SUP: 1669 #CONF: 0.8320039880358924
79 100 ==> 92 102 #SUP: 1669 #CONF: 0.909041394335512
79 92 ==> 100 102 #SUP: 1669 #CONF: 0.9140197152245345
79 ==> 92 100 102 #SUP: 1669 #CONF: 0.8303482587064677
79 100 102 ==> 98 #SUP: 1782 #CONF: 0.9716466739367503
79 98 102 ==> 100 #SUP: 1782 #CONF: 0.9339622641509434
79 98 100 ==> 102 #SUP: 1782 #CONF: 0.9988789237668162
79 102 ==> 98 100 #SUP: 1782 #CONF: 0.8883349950149552
