Size(81), In.App.PurchasesFalse(100), ==>Content.Rating: Everyone(92), #SUP: 62101 #CONF: 0.8695913966449156
Size(81), Content.Rating: Everyone(92), ==>In.App.PurchasesFalse(100), #SUP: 62101 #CONF: 0.8711039416467948
Size(81), ==>Content.Rating: Everyone(92), In.App.PurchasesFalse(100), #SUP: 62101 #CONF: 0.7557164587770003
Size(81), Editor.Choice: False(102), ==>Content.Rating: Everyone(92), #SUP: 71290 #CONF: 0.8675387891694555
Size(81), Content.Rating: Everyone(92), ==>Editor.Choice: False(102), #SUP: 71290 #CONF: 1.0
Size(81), ==>Content.Rating: Everyone(92), Editor.Choice: False(102), #SUP: 71290 #CONF: 0.8675387891694555
Size(81), Editor.Choice: False(102), ==>In.App.PurchasesFalse(100), #SUP: 71414 #CONF: 0.8690477639184667
Size(81), In.App.PurchasesFalse(100), ==>Editor.Choice: False(102), #SUP: 71414 #CONF: 1.0
Size(81), ==>In.App.PurchasesFalse(100), Editor.Choice: False(102), #SUP: 71414 #CONF: 0.8690477639184667
Size(82), Editor.Choice: False(102), ==>Content.Rating: Everyone(92), #SUP: 65233 #CONF: 0.8325420527350231
Size(82), Content.Rating: Everyone(92), ==>Editor.Choice: False(102), #SUP: 65233 #CONF: 0.9999540131215893
Size(82), ==>Content.Rating: Everyone(92), Editor.Choice: False(102), #SUP: 65233 #CONF: 0.8324783052577845
Size(82), Editor.Choice: False(102), ==>In.App.PurchasesFalse(100), #SUP: 61550 #CONF: 0.7855374326773362
Size(82), In.App.PurchasesFalse(100), ==>Editor.Choice: False(102), #SUP: 61550 #CONF: 0.9999512615144672
Size(82), ==>In.App.PurchasesFalse(100), Editor.Choice: False(102), #SUP: 61550 #CONF: 0.7854772843287392
Content.Rating: Everyone(92), Ad.Supported: True(97), ==>Minimum.Android: 4(86), #SUP: 107785 #CONF: 0.7222065878695291
Minimum.Android: 4(86), Ad.Supported: True(97), ==>Content.Rating: Everyone(92), #SUP: 107785 #CONF: 0.8341975729057024
Minimum.Android: 4(86), Content.Rating: Everyone(92), ==>Ad.Supported: True(97), #SUP: 107785 #CONF: 0.6228942608313732
Ad.Supported: True(97), ==>Minimum.Android: 4(86), Content.Rating: Everyone(92), #SUP: 107785 #CONF: 0.6030132479971355
