Minimum.Android: 4(86), In.App.PurchasesFalse(100), ==>Content.Rating: Everyone(92), #SUP: 171479 #CONF: 0.8627700574579631
Minimum.Android: 4(86), Content.Rating: Everyone(92), ==>In.App.PurchasesFalse(100), #SUP: 171479 #CONF: 0.8425161645343239
In.App.PurchasesFalse(100), ==>Minimum.Android: 4(86), Content.Rating: Everyone(92), #SUP: 171479 #CONF: 0.5681762456677468
Content.Rating: Everyone(92), ==>Minimum.Android: 4(86), In.App.PurchasesFalse(100), #SUP: 171479 #CONF: 0.5471674633209315
Minimum.Android: 4(86), ==>Content.Rating: Everyone(92), In.App.PurchasesFalse(100), #SUP: 171479 #CONF: 0.7122670310819063
Content.Rating: Everyone(92), Editor.Choice: False(102), ==>Minimum.Android: 4(86), #SUP: 203365 #CONF: 0.6497886385639564
Minimum.Android: 4(86), Editor.Choice: False(102), ==>Content.Rating: Everyone(92), #SUP: 203365 #CONF: 0.8457789034589743
Minimum.Android: 4(86), Content.Rating: Everyone(92), ==>Editor.Choice: False(102), #SUP: 203365 #CONF: 0.9991794902030148
Editor.Choice: False(102), ==>Minimum.Android: 4(86), Content.Rating: Everyone(92), #SUP: 203365 #CONF: 0.5507395912884758
Content.Rating: Everyone(92), ==>Minimum.Android: 4(86), Editor.Choice: False(102), #SUP: 203365 #CONF: 0.6489115937127067
Minimum.Android: 4(86), ==>Content.Rating: Everyone(92), Editor.Choice: False(102), #SUP: 203365 #CONF: 0.8447109253959485
Ad.Supported: True(97), In.App.PurchasesFalse(100), ==>Minimum.Android: 4(86), #SUP: 126568 #CONF: 0.7305891792358622
Minimum.Android: 4(86), In.App.PurchasesFalse(100), ==>Ad.Supported: True(97), #SUP: 126568 #CONF: 0.6368073095384243
Minimum.Android: 4(86), Ad.Supported: True(97), ==>In.App.PurchasesFalse(100), #SUP: 126568 #CONF: 0.7808935038653513
Ad.Supported: True(97), ==>Minimum.Android: 4(86), In.App.PurchasesFalse(100), #SUP: 126568 #CONF: 0.5554175680953488
Minimum.Android: 4(86), ==>Ad.Supported: True(97), In.App.PurchasesFalse(100), #SUP: 126568 #CONF: 0.5257215961719786
Ad.Supported: True(97), Editor.Choice: False(102), ==>Minimum.Android: 4(86), #SUP: 161839 #CONF: 0.7116867925523962
Minimum.Android: 4(86), Editor.Choice: False(102), ==>Ad.Supported: True(97), #SUP: 161839 #CONF: 0.6730755634297787
Minimum.Android: 4(86), Ad.Supported: True(97), ==>Editor.Choice: False(102), #SUP: 161839 #CONF: 0.9985069193798163
Ad.Supported: True(97), ==>Minimum.Android: 4(86), Editor.Choice: False(102), #SUP: 161839 #CONF: 0.7101970782739963
Minimum.Android: 4(86), ==>Ad.Supported: True(97), Editor.Choice: False(102), #SUP: 161839 #CONF: 0.6722256605372355
Ad.Supported: False(98), Editor.Choice: False(102), ==>Minimum.Android: 4(86), #SUP: 78608 #CONF: 0.5541394089781186
Minimum.Android: 4(86), Ad.Supported: False(98), ==>Editor.Choice: False(102), #SUP: 78608 #CONF: 0.9992118978009407
Ad.Supported: False(98), ==>Minimum.Android: 4(86), Editor.Choice: False(102), #SUP: 78608 #CONF: 0.5533280774862034
In.App.PurchasesFalse(100), Editor.Choice: False(102), ==>Minimum.Android: 4(86), #SUP: 198729 #CONF: 0.6587410501193317
Minimum.Android: 4(86), Editor.Choice: False(102), ==>In.App.PurchasesFalse(100), #SUP: 198729 #CONF: 0.8264981472008385
Minimum.Android: 4(86), In.App.PurchasesFalse(100), ==>Editor.Choice: False(102), #SUP: 198729 #CONF: 0.9998742163679725
